Id,Label,Type,Latitude_deg,Longitude_deg
UIN,Quincy Regional Baldwin Field,medium_airport,39.94269943,-91.19460297
UIZ,Berz-Macomb Airport,closed,42.66389847,-82.9654007
IKB,Wilkes County Airport,small_airport,36.22280121,-81.09829712
UKI,Ukiah Municipal Airport,medium_airport,39.12599945,-123.2009964
UKT,Quakertown Airport,small_airport,40.43519974,-75.38189697
ULM,New Ulm Municipal Airport,small_airport,44.31959915,-94.50229645
ATO,Ohio University Snyder Field,small_airport,39.21099854,-82.23139954
UNU,Dodge County Airport,small_airport,43.42660141,-88.70320129
SCE,University Park Airport,medium_airport,40.84930038,-77.84870148
UOS,Franklin County Airport,small_airport,35.20510101,-85.89810181
UOX,University Oxford Airport,medium_airport,34.38430023,-89.53679657
KUP,Kupiano Airport,small_airport,-10.0736,148.218
UTM,Tunica Municipal Airport,small_airport,34.68099976,-90.34670258
HTV,Huntsville Regional Airport,medium_airport,30.74690056,-95.58719635
NPT,Newport State Airport,small_airport,41.53239822,-71.28150177
UVA,Garner Field,small_airport,29.2112999,-99.74359894
KUX,Kuyol Airport,small_airport,-5.372361111,141.6238889
RKH,Rock Hill - York County Airport,small_airport,34.9878006,-81.05719757
VAD,Moody Air Force Base,medium_airport,30.96780014,-83.19300079
LLY,South Jersey Regional Airport,small_airport,39.94290161,-74.84570313
VBG,Vandenberg Air Force Base,large_airport,34.73730087,-120.5839996
VCT,Victoria Regional Airport,medium_airport,28.8526001,-96.91850281
VCV,Southern California Logistics Airport,small_airport,34.59749985,-117.3830032
VDI,Vidalia Regional Airport,small_airport,32.19269943,-82.37120056
KVE,Kitava Airport,small_airport,-8.6285,151.327
VEL,Vernal Regional Airport,medium_airport,40.4408989,-109.5100021
VGT,North Las Vegas Airport,medium_airport,36.21070099,-115.1940002
VHN,Culberson County Airport,small_airport,31.05780029,-104.7839966
VIH,Rolla National Airport,small_airport,38.12739944,-91.76950073
VIS,Visalia Municipal Airport,small_airport,36.31869888,-119.3929977
VJI,Virginia Highlands Airport,small_airport,36.68709946,-82.03330231
VKS,Vicksburg Municipal Airport,small_airport,32.23929977,-90.92839813
VLA,Vandalia Municipal Airport,small_airport,38.99150085,-89.16619873
VLD,Valdosta Regional Airport,medium_airport,30.78249931,-83.27670288
VNC,Venice Municipal Airport,small_airport,27.07159996,-82.44029999
VNY,Van Nuys Airport,medium_airport,34.20980072,-118.4899979
VOK,Volk Field,medium_airport,43.93899918,-90.25340271
VPS,Destin-Ft Walton Beach Airport,large_airport,30.4832,-86.525398
VPZ,Porter County Municipal Airport,medium_airport,41.45399857,-87.00710297
VQQ,Cecil Airport,small_airport,30.21870041,-81.87670136
VRB,Vero Beach Regional Airport,medium_airport,27.6556,-80.417901
VSF,Hartness State (Springfield) Airport,small_airport,43.34360123,-72.51730347
VTN,Miller Field,medium_airport,42.85779953,-100.5479965
VYS,Illinois Valley Regional Airport-Walter A Duncan Field,small_airport,41.351898,-89.153099
GTY,Gettysburg Regional Airport,small_airport,39.84090042,-77.27420044
SQV,Sequim Valley Airport,small_airport,48.09809875,-123.1869965
PGC,Grant County Airport,small_airport,38.99489975,-79.14589691
WAL,Wallops Flight Facility Airport,small_airport,37.94020081,-75.46640015
WAY,Greene County Airport,small_airport,39.90010071,-80.13310242
WBW,Wilkes Barre Wyoming Valley Airport,small_airport,41.29719925,-75.85119629
WDG,Enid Woodring Regional Airport,small_airport,36.37919998,-97.79109955
WDR,Barrow County Airport,small_airport,33.98289871,-83.66739655
KWF,Waterfall Seaplane Base,seaplane_base,55.29629898,-133.2429962
WHP,Whiteman Airport,small_airport,34.25930023,-118.413002
WJF,General WM J Fox Airfield,medium_airport,34.74110031,-118.2190018
WLD,Strother Field,small_airport,37.16859818,-97.03759766
WLW,Willows Glenn County Airport,small_airport,39.51639938,-122.2180023
WMC,Winnemucca Municipal Airport,medium_airport,40.89659882,-117.8059998
KWP,West Point Village Seaplane Base,seaplane_base,57.77009964,-153.548996
WRB,Robins Air Force Base,large_airport,32.64009857,-83.59190369
WRI,Mc Guire Air Force Base,medium_airport,40.0155983,-74.59169769
WRL,Worland Municipal Airport,medium_airport,43.96569824,-107.9509964
WSD,Condron Army Air Field,small_airport,32.34149933,-106.4029999
WST,Westerly State Airport,small_airport,41.34960175,-71.80339813
KWV,Kurwina Airport,closed,-5.965,155.3604
WVI,Watsonville Municipal Airport,small_airport,36.93569946,-121.7900009
WVL,Waterville Robert Lafleur Airport,small_airport,44.53319931,-69.67549896
WWD,Cape May County Airport,medium_airport,39.00849915,-74.90830231
WWR,West Woodward Airport,medium_airport,36.438,-99.5226667
KWX,Kiwai Airport,closed,-8.6883,143.618
KWY,Kiwayu Airport,medium_airport,-1.960559964,41.29750061
WYS,Yellowstone Airport,medium_airport,44.68840027,-111.1179962
KYO,Tampa North Aero Park Airport,small_airport,28.22130013,-82.37449646
KXA,Kasaan Seaplane Base,seaplane_base,55.53739929,-132.397995
XNA,Northwest Arkansas Regional Airport,medium_airport,36.281898,-94.306801
YIP,Willow Run Airport,medium_airport,42.23789978,-83.53040314
YKM,Yakima Air Terminal McAllister Field,medium_airport,46.56819916,-120.5439987
YKN,Chan Gurney Municipal Airport,medium_airport,42.91669846,-97.3859024
KYL,Port Largo Airport,closed,25.09334,-80.42992
YNG,Youngstown Warren Regional Airport,medium_airport,41.26070023,-80.67910004
TDK,Taldykorgan Airport,medium_airport,45.12620163,78.4469986
BXY,Krainiy Airport,medium_airport,45.621994,63.210773
ATX,Atbasar Airport,small_airport,51.85169983,68.36329651
KZB,Zachar Bay Seaplane Base,seaplane_base,57.553001,-153.746052
KZF,Kaintiba Airport,small_airport,-7.50025,146.0338333
ZPH,Zephyrhills Municipal Airport,small_airport,28.22820091,-82.15589905
ZZV,Zanesville Municipal Airport,medium_airport,39.94440079,-81.89209747
LAC,Layang-Layang Airport,small_airport,7.37157011,113.8440018
TIA,Tirana International Airport Mother Teresa,large_airport,41.41469955,19.72060013
BOJ,Burgas Airport,large_airport,42.56959915,27.51519966
GOZ,Gorna Oryahovitsa Airport,medium_airport,43.15140152,25.71290016
LBH,Palm Beach Seaplane Base,seaplane_base,-33.5871,151.3234
LBM,Luabo Airport,small_airport,-18.4139,36.1068
PDV,Plovdiv International Airport,medium_airport,42.067799,24.8508
ROU,Ruse Airport,closed,43.69480133,26.05669975
SOF,Sofia Airport,large_airport,42.69669342,23.41143608
SLS,Silistra Polkovnik Lambrinovo Air Base,closed,44.055199,27.178801
SZR,Stara Zagora Airport,small_airport,42.3766667,25.655
TGV,Bukhovtsi Airfield,small_airport,43.30659866,26.70089912
VAR,Varna Airport,large_airport,43.232101,27.8251
ECN,Ercan International Airport,medium_airport,35.15470123,33.49610138
LCA,Larnaca International Airport,large_airport,34.87509918,33.62490082
LCP,Loncopue Airport,small_airport,-38.081902,-70.643898
PFO,Paphos International Airport,large_airport,34.7179985,32.4856987
AKT,RAF Akrotiri,large_airport,34.590401,32.9879
DBV,Dubrovnik Airport,medium_airport,42.56140137,18.26819992
LSZ,LoÅ¡inj Island Airport,small_airport,44.56579971,14.39309978
OSI,Osijek Airport,medium_airport,45.46269989,18.81019974
PUY,Pula Airport,medium_airport,44.89350128,13.9222002
RJK,Rijeka Airport,medium_airport,45.21689987,14.5703001
BWK,Bol Airport,medium_airport,43.28570175,16.67970085
SPU,Split Airport,medium_airport,43.53889847,16.29800034
LDW,Lansdowne Airport,small_airport,-17.6128,126.743
ZAG,Zagreb Airport,large_airport,45.74290085,16.06879997
ZAD,Zadar Airport,medium_airport,44.108299,15.3467
ABC,Albacete-Los Llanos Airport,medium_airport,38.94850159,-1.863520026
ALC,Alicante International Airport,large_airport,38.28219986,-0.558156013
LEI,AlmerÃ­a International Airport,medium_airport,36.84389877,-2.370100021
OVD,Asturias Airport,medium_airport,43.56359863,-6.034619808
ODB,CÃ³rdoba Airport,medium_airport,37.84199905,-4.848879814
BIO,Bilbao Airport,medium_airport,43.30110168,-2.910609961
RGS,Burgos Airport,medium_airport,42.35760117,-3.620759964
BCN,Barcelona International Airport,large_airport,41.2971,2.07846
BJZ,Badajoz Airport,medium_airport,38.8913002,-6.82133007
LCG,A CoruÃ±a Airport,medium_airport,43.302101,-8.37726
ECV,Cuatro Vientos Airport,medium_airport,40.370701,-3.78514
ILD,Lleida-Alguaire Airport,medium_airport,41.728185,0.535023
CDT,CastellÃ³n-Costa Azahar Airport,medium_airport,40.213889,0.073333
GRO,Girona Airport,medium_airport,41.90100098,2.760550022
GRX,Federico Garcia Lorca Airport,medium_airport,37.18870163,-3.777359962
HSK,Huesca/Pirineos Airport,small_airport,42.0760994,-0.316666991
IBZ,Ibiza Airport,medium_airport,38.8728981,1.37311995
XRY,Jerez Airport,medium_airport,36.74459839,-6.060110092
MJV,San Javier Airport,medium_airport,37.77500153,-0.812389016
QSA,Sabadell Airport,small_airport,41.52090073,2.105079889
LEN,Leon Airport,medium_airport,42.5890007,-5.655560017
RJL,LogroÃ±o-Agoncillo Airport,small_airport,42.46095349,-2.322235107
MAD,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,large_airport,40.471926,-3.56264
AGP,MÃ¡laga Airport,large_airport,36.67490005,-4.499110222
MAH,Menorca Airport,medium_airport,39.86259842,4.218649864
OZP,Moron Air Base,medium_airport,37.17490005,-5.615940094
LEO,Lekoni Airport,small_airport,-1.5724,14.2878
PMI,Palma De Mallorca Airport,large_airport,39.55170059,2.738810062
PNA,Pamplona Airport,medium_airport,42.77000046,-1.646329999
CQM,Ciudad Real Central Airport,closed,38.85638889,-3.97
REU,Reus Air Base,medium_airport,41.1473999,1.167170048
ROZ,Rota Naval Station Airport,medium_airport,36.64519882,-6.349460125
SLM,Salamanca Airport,medium_airport,40.95209885,-5.501989841
EAS,San Sebastian Airport,medium_airport,43.35649872,-1.790609956
SCQ,Santiago de Compostela Airport,large_airport,42.89630127,-8.415140152
LEU,Pirineus - la Seu d'Urgel Airport,small_airport,42.3386,1.40917
TEV,Teruel Airport,medium_airport,40.403,-1.2183
TOJ,TorrejÃ³n Airport,medium_airport,40.49670029,-3.445869923
VLC,Valencia Airport,medium_airport,39.4893,-0.481625
VLL,Valladolid Airport,medium_airport,41.70610046,-4.851940155
VIT,Vitoria/Foronda Airport,medium_airport,42.88280106,-2.7244699
VGO,Vigo Airport,medium_airport,42.23180008,-8.62677002
SDR,Santander Airport,medium_airport,43.42710114,-3.820009947
ZAZ,Zaragoza Air Base,medium_airport,41.66619873,-1.04155004
SVQ,Sevilla Airport,medium_airport,37.41799927,-5.893109798
DPE,St Aubin Airport,small_airport,49.88249969,1.085279942
CQF,Calais-Dunkerque Airport,medium_airport,50.96210098,1.954759955
BYF,Albert-Bray Airport,small_airport,49.9715004,2.697659969
LTQ,Le Touquet-CÃ´te d'Opale Airport,medium_airport,50.51739883,1.620589972
XVS,Valenciennes-Denain Airport,medium_airport,50.32580185,3.46126008
AGF,Agen-La Garenne Airport,medium_airport,44.17470169,0.590556026
BOD,Bordeaux-MÃ©rignac Airport,large_airport,44.82830048,-0.715556026
EGC,Bergerac-RoumaniÃ¨re Airport,medium_airport,44.82529831,0.518611014
CNG,Cognac-ChÃ¢teaubernard (BA 709) Air Base,medium_airport,45.65829849,-0.317499995
LRH,La Rochelle-ÃŽle de RÃ© Airport,medium_airport,46.17919922,-1.195279956
PIS,Poitiers-Biard Airport,medium_airport,46.58769989,0.306665987
MCU,MontluÃ§on-GuÃ©ret Airport,medium_airport,46.22259903,2.363960028
LIG,Limoges Airport,medium_airport,45.8628006,1.179440022
NIT,Niort-SouchÃ© Airport,medium_airport,46.313477,-0.394529
TLS,Toulouse-Blagnac Airport,large_airport,43.629101,1.36382
PUF,Pau PyrÃ©nÃ©es Airport,medium_airport,43.38000107,-0.41861099
LDE,Tarbes-Lourdes-PyrÃ©nÃ©es Airport,medium_airport,43.17869949,-0.006439
ANG,AngoulÃªme-Brie-Champniers Airport,medium_airport,45.72919846,0.221456006
PGX,PÃ©rigueux-Bassillac Airport,medium_airport,45.19810104,0.81555599
XDA,Dax Seyresse Airport,small_airport,43.68920135,-1.068889976
BIQ,Biarritz-Anglet-Bayonne Airport,medium_airport,43.4683333,-1.5311111
ZAO,Cahors-Lalbenque Airport,medium_airport,44.35139847,1.475280046
LBI,Albi-Le SÃ©questre Airport,medium_airport,43.91389847,2.113059998
DCM,Castres-Mazamet Airport,medium_airport,43.55630112,2.28918004
RDZ,Rodez-Marcillac Airport,medium_airport,44.40790176,2.482670069
RYN,Royan-MÃ©dis Airport,medium_airport,45.62810135,-0.972500026
XMW,Montauban Airport,medium_airport,44.02569962,1.378039956
RCO,Rochefort-Saint-Agnant (BA 721) Airport,medium_airport,45.88779831,-0.983056009
IDY,ÃŽle d'Yeu Airport,medium_airport,46.71860123,-2.391109943
CMR,Colmar-Houssen Airport,medium_airport,48.10990143,7.35901022
DLE,Dole-Tavaux Airport,medium_airport,47.042686,5.435061
MVV,MegÃ¨ve Airport,small_airport,45.82080078,6.652219772
OBS,Aubenas-ArdÃ¨che MÃ©ridional Airport,medium_airport,44.544203,4.372192
LPY,Le Puy-Loudes Airport,medium_airport,45.08069992,3.7628901
AHZ,Altiport L'Alpe d'Huez - Henri GIRAUD,small_airport,45.088299,6.08472
ETZ,Metz-Nancy-Lorraine Airport,medium_airport,48.98210144,6.251319885
ANE,Angers-Loire Airport,medium_airport,47.560299,-0.312222
BIA,Bastia-Poretta Airport,medium_airport,42.55270004,9.483730316
CLY,Calvi-Sainte-Catherine Airport,medium_airport,42.5244444,8.7930556
FSC,Figari Sud-Corse Airport,medium_airport,41.50059891,9.097780228
AJA,Ajaccio-NapolÃ©on Bonaparte Airport,medium_airport,41.92359924,8.802920341
PRP,Propriano Airport,small_airport,41.66059875,8.889749527
SOZ,Solenzara (BA 126) Air Base,medium_airport,41.92440033,9.406000137
MFX,MÃ©ribel Altiport,small_airport,45.407003,6.577942
AUF,Auxerre-Branches Airport,medium_airport,47.85020065,3.49710989
CMF,ChambÃ©ry-Savoie Airport,medium_airport,45.63809967,5.88022995
CFE,Clermont-Ferrand Auvergne Airport,medium_airport,45.7867012,3.169169903
BOU,Bourges Airport,medium_airport,47.05810165,2.370280027
QNJ,Annemasse Airport,medium_airport,46.19200134,6.268390179
CVF,Courchevel Airport,small_airport,45.39670181,6.634719849
LYS,Lyon Saint-ExupÃ©ry Airport,large_airport,45.725556,5.081111
SYT,Saint-Yan Airport,medium_airport,46.41249847,4.013259888
RNE,Roanne-Renaison Airport,medium_airport,46.05830002,4.00138998
NCY,Annecy-Haute-Savoie-Mont Blanc Airport,medium_airport,45.9308333,6.1063889
GNB,Grenoble-IsÃ¨re Airport,medium_airport,45.36289978,5.329370022
VAF,Valence-Chabeuil Airport,medium_airport,44.9216,4.9699
VHY,Vichy-Charmeil Airport,medium_airport,46.16970062,3.403739929
AUR,Aurillac Airport,medium_airport,44.89139938,2.421940088
CHR,"ChÃ¢teauroux-DÃ©ols ""Marcel Dassault"" Airport",medium_airport,46.86027778,1.7211111
LYN,Lyon-Bron Airport,medium_airport,45.72719955,4.944270134
CEQ,Cannes-Mandelieu Airport,medium_airport,43.542,6.95348
EBU,Saint-Ã‰tienne-BouthÃ©on Airport,medium_airport,45.54059982,4.296390057
CCF,Carcassonne Airport,medium_airport,43.2159996,2.306319952
MRS,Marseille Provence Airport,large_airport,43.43927192,5.221424103
NCE,Nice-CÃ´te d'Azur Airport,large_airport,43.65840149,7.215869904
XOG,Orange-Caritat (BA 115) Air Base,medium_airport,44.14049911,4.8667202
PGF,Perpignan-Rivesaltes (LlabanÃ¨re) Airport,medium_airport,42.74039841,2.87067008
CTT,Le Castellet Airport,medium_airport,43.25249863,5.785190105
BAE,Barcelonnette - Saint-Pons Airport,small_airport,44.387198,6.609186
MPL,Montpellier-MÃ©diterranÃ©e Airport,medium_airport,43.57619858,3.963010073
BZR,BÃ©ziers-Vias Airport,medium_airport,43.32350159,3.353899956
AVN,Avignon-Caumont Airport,medium_airport,43.90729904,4.901830196
GAT,Gap - Tallard Airfield,small_airport,44.455002,6.03778
MEN,Mende-Brenoux Airport,medium_airport,44.5021019,3.532819986
SCP,Mont-Dauphin - St-CrÃ©pin Airport,small_airport,44.701698,6.60028
BVA,Paris Beauvais TillÃ© Airport,medium_airport,49.45439911,2.112780094
EVX,Ã‰vreux-Fauville (BA 105) Air Base,medium_airport,49.02870178,1.219859958
LEH,Le Havre Octeville Airport,medium_airport,49.53390121,0.088055998
XAB,Abbeville,medium_airport,50.143501,1.831891
ORE,OrlÃ©ans-Bricy (BA 123) Air Base,medium_airport,47.9878006,1.760560036
XCR,ChÃ¢lons-Vatry Airport,medium_airport,48.77333333,4.206111111
LSO,Les Sables-d'Olonne Talmont Airport,small_airport,46.47689819,-1.722779989
URO,Rouen Airport,medium_airport,49.38420105,1.174800038
TUF,Tours-Val-de-Loire Airport,medium_airport,47.43220139,0.727605999
CET,Cholet Le Pontreau Airport,medium_airport,47.08209991,-0.87706399
LVA,Laval-Entrammes Airport,medium_airport,48.03139877,-0.742986023
LBG,Paris-Le Bourget Airport,medium_airport,48.9693985,2.441390038
CSF,Creil Air Base,medium_airport,49.25350189,2.519140005
XBX,Bernay â€“ St Martin Airport,small_airport,49.10279846,0.56666702
CDG,Charles de Gaulle International Airport,large_airport,49.012798,2.55
JDP,Paris Issy-les-Moulineaux Heliport,heliport,48.83330154,2.272779942
TNF,Toussus-le-Noble Airport,medium_airport,48.75189972,2.106189966
ORY,Paris-Orly Airport,large_airport,48.7233333,2.3794444
POX,Pontoise - Cormeilles-en-Vexin Airport,medium_airport,49.096667,2.040833
VIY,Villacoublay-VÃ©lizy (BA 107) Air Base,medium_airport,48.7741667,2.1916667
NVS,Nevers-Fourchambault Airport,medium_airport,47.00260162,3.113329887
XME,Maubeuge-Ã‰lesmes Airport,medium_airport,50.3105011,4.033120155
LIL,Lille-Lesquin Airport,medium_airport,50.563332,3.086886
HZB,Merville-Calonne Airport,medium_airport,50.61840057,2.642240047
XCZ,Charleville-MÃ©ziÃ¨res Airport,medium_airport,49.78390121,4.647079945
BES,Brest Bretagne Airport,medium_airport,48.44789886,-4.418540001
CER,Cherbourg-Maupertus Airport,medium_airport,49.65010071,-1.470280051
DNR,Dinard-Pleurtuit-Saint-Malo Airport,medium_airport,48.58769989,-2.079960108
LBY,La Baule-Escoublac Airport,medium_airport,47.28939819,-2.346390009
GFR,Granville Airport,medium_airport,48.8830986,-1.564170003
DOL,Deauville-Saint-Gatien Airport,medium_airport,49.36529922,0.154305995
LRT,Lorient South Brittany (Bretagne Sud) Airport,medium_airport,47.76060104,-3.440000057
EDM,La Roche-sur-Yon Airport,medium_airport,46.70190048,-1.378630042
LDV,Landivisiau Air Base,medium_airport,48.53030014,-4.151639938
CFR,Caen-Carpiquet Airport,medium_airport,49.1733017,-0.449999988
LME,Le Mans-Arnage Airport,medium_airport,47.94860077,0.201666996
RNS,Rennes-Saint-Jacques Airport,medium_airport,48.06949997,-1.734789968
LAI,Lannion-CÃ´te de Granit Airport,medium_airport,48.754398,-3.47166
UIP,Quimper-Cornouaille Airport,medium_airport,47.97499847,-4.167789936
NTE,Nantes Atlantique Airport,medium_airport,47.15319824,-1.610730052
SBK,Saint-Brieuc-Armor Airport,medium_airport,48.5378,-2.85444
MXN,Morlaix-Ploujean Airport,medium_airport,48.60319901,-3.815779924
VNE,Vannes-Meucon Airport,medium_airport,47.72330093,-2.71855998
SNR,Saint-Nazaire-Montoir Airport,medium_airport,47.3105556,-2.1566667
BSL,EuroAirport Basel-Mulhouse-Freiburg Airport,large_airport,47.59,7.5291667
DIJ,Dijon-Bourgogne Airport,medium_airport,47.268902,5.09
MZM,Metz-Frescaty (BA 128) Air Base,closed,49.071701,6.13167
EPL,Ã‰pinal-Mirecourt Airport,medium_airport,48.325001,6.06998
ENC,Nancy-Essey Airport,medium_airport,48.69210052,6.230460167
BOR,Fontaine Airport,closed,47.6556015,7.010829926
RHE,Reims-Champagne (BA 112) Air Base,closed,49.310001,4.05
SXB,Strasbourg Airport,medium_airport,48.53829956,7.628230095
TLN,Toulon-HyÃ¨res Airport,medium_airport,43.09730148,6.146029949
FRJ,FrÃ©jus Airport,closed,43.4175,6.7357
FNI,NÃ®mes-Arles-Camargue Airport,medium_airport,43.75740051,4.416349888
LTT,La MÃ´le Airport,small_airport,43.205399,6.482
MQC,Miquelon Airport,medium_airport,47.09550095,-56.38029861
FSP,St Pierre Airport,medium_airport,46.76290131,-56.17309952
PYR,Andravida Air Base,medium_airport,37.9207,21.292601
AGQ,Agrinion Air Base,closed,38.602001,21.3512001
AXD,Dimokritos Airport,medium_airport,40.85589981,25.95630074
HEW,Athen Helenikon Airport,closed,37.893299,23.726101
ATH,Eleftherios Venizelos International Airport,large_airport,37.93640137,23.94449997
VOL,Nea Anchialos Airport,medium_airport,39.21960068,22.79430008
LGE,Mulan Airport,small_airport,-20.1089,127.619
JKH,Chios Island National Airport,medium_airport,38.34320068,26.1406002
PKH,Porto Cheli Airport,closed,37.297501,23.1478
JIK,Ikaria Airport,small_airport,37.68270111,26.3470993
IOA,Ioannina Airport,medium_airport,39.69639969,20.82250023
HER,Heraklion International Nikos Kazantzakis Airport,large_airport,35.33969879,25.18029976
KSO,Kastoria National Airport,small_airport,40.44630051,21.28219986
KIT,Kithira Airport,small_airport,36.27429962,23.0170002
EFL,Kefallinia Airport,medium_airport,38.12009811,20.50049973
KZS,Kastelorizo Airport,small_airport,36.14170074,29.57640076
KLX,Kalamata Airport,medium_airport,37.06829834,22.02549934
KGS,Kos Airport,medium_airport,36.79330063,27.0916996
AOK,Karpathos Airport,medium_airport,35.42139816,27.14599991
CFU,Ioannis Kapodistrias International Airport,medium_airport,39.60189819,19.9116993
KSJ,Kasos Airport,small_airport,35.42139816,26.90999985
KVA,Alexander the Great International Airport,medium_airport,40.91329956,24.61919975
JKL,Kalymnos Airport,small_airport,36.9632988,26.94059944
KZI,Filippos Airport,medium_airport,40.28609848,21.84079933
LRS,Leros Airport,small_airport,37.184898,26.800301
LXS,Limnos Airport,small_airport,39.917099,25.23629951
LRA,Larisa Airport,small_airport,39.650253,22.4655
LGM,Laiagam Airport,closed,-5.4923,143.488
JMK,Mikonos Airport,medium_airport,37.43510056,25.34810066
MLO,Milos Airport,small_airport,36.696899,24.4769
MJT,Mytilene International Airport,medium_airport,39.05670166,26.59830093
LGN,Linga Linga Airport,small_airport,-5.531944444,149.7341667
JNX,Naxos Airport,small_airport,37.08110046,25.36809921
PAS,Paros National Airport,small_airport,37.020495,25.113195
JTY,Astypalaia Airport,small_airport,36.57989883,26.37579918
PVK,Aktion National Airport,medium_airport,38.92549896,20.76530075
RHO,Diagoras Airport,medium_airport,36.40539932,28.08620071
GPA,Araxos Airport,medium_airport,38.1511,21.4256
CHQ,Chania International Airport,medium_airport,35.53170013,24.14970016
JSI,Skiathos Island National Airport,medium_airport,39.17710114,23.50370026
SMI,Samos Airport,medium_airport,37.68999863,26.9116993
JSY,Syros Airport,small_airport,37.42279816,24.95089912
SPJ,Sparti Airport,small_airport,36.97389984,22.52630043
JTR,Santorini Airport,medium_airport,36.39920044,25.47929955
JSH,Sitia Airport,medium_airport,35.21609879,26.10129929
SKU,Skiros Airport,small_airport,38.96760178,24.48719978
SKG,Thessaloniki Macedonia International Airport,large_airport,40.5196991,22.97089958
ZTH,"Zakynthos International Airport ""Dionysios Solomos""",medium_airport,37.7509,20.8843
BUD,Budapest Liszt Ferenc International Airport,large_airport,47.42976,19.261093
DEB,Debrecen International Airport,medium_airport,47.48889923,21.61529922
MCQ,Miskolc Airport,small_airport,48.13690186,20.79140091
LHP,Lehu Airport,closed,-6.527493,155.712442
PEV,PÃ©cs-PogÃ¡ny Airport,medium_airport,45.990898,18.240996
SOB,SÃ¡rmellÃ©k International Airport,medium_airport,46.686391,17.159084
TZR,TaszÃ¡r Air Base,medium_airport,46.39310074,17.91749954
QAQ,L'Aquilaâ€“Preturo Airport,small_airport,42.379902,13.3092
CRV,Crotone Airport,medium_airport,38.9972,17.0802
BRI,Bari Karol WojtyÅ‚a Airport,large_airport,41.138901,16.760599
FOG,"Foggia ""Gino Lisa"" Airport",medium_airport,41.432899,15.535
TAR,"Taranto-Grottaglie ""Marcello Arlotta"" Airport",medium_airport,40.517502,17.4032
LCC,Lecce Galatina Air Base,medium_airport,40.239201,18.133301
PSR,Pescara International Airport,medium_airport,42.431702,14.1811
BDS,Brindisi â€“ Salento Airport,medium_airport,40.6576,17.947001
SUF,Lamezia Terme Airport,medium_airport,38.905399,16.2423
CIY,Comiso Airport,medium_airport,36.994601,14.607182
CTA,Catania-Fontanarossa Airport,large_airport,37.466801,15.0664
LMP,Lampedusa Airport,medium_airport,35.497898,12.6181
PNL,Pantelleria Airport,medium_airport,36.816502,11.9689
PMO,Falconeâ€“Borsellino Airport,large_airport,38.175999,13.091
REG,Reggio Calabria Airport,medium_airport,38.071201,15.6516
TPS,Vincenzo Florio Airport Trapani-Birgi,medium_airport,37.9114,12.488
NSY,Sigonella Navy Air Base,medium_airport,37.401699,14.9224
BLX,Belluno Airport,small_airport,46.166549,12.250389
CDF,Cortina Airport,closed,46.57300186,12.11800003
RAN,Ravenna Airport,small_airport,44.36391,12.224978
AHO,Alghero-Fertilia Airport,medium_airport,40.632099,8.29077
DCI,Decimomannu Air Base,medium_airport,39.354198,8.97248
CAG,Cagliari Elmas Airport,large_airport,39.251499,9.05428
OLB,Olbia Costa Smeralda Airport,medium_airport,40.898701,9.51763
FNU,Oristano-Fenosu Airport,small_airport,39.895308,8.642661
TTB,TortolÃ¬ Airport,medium_airport,39.9188,9.68298
MXP,Malpensa International Airport,large_airport,45.6306,8.72811
BGY,Il Caravaggio International Airport,large_airport,45.673901,9.70417
TRN,Turin Airport,large_airport,45.200802,7.64963
ALL,Villanova D'Albenga International Airport,medium_airport,44.050598,8.12743
GOA,Genoa Cristoforo Colombo Airport,large_airport,44.4133,8.8375
LIN,Milano Linate Airport,large_airport,45.445099,9.27674
PMF,Parma Airport,medium_airport,44.824501,10.2964
AOT,Aosta Airport,medium_airport,45.738499,7.36872
CUF,Cuneo International Airport,medium_airport,44.547001,7.62322
AVB,Aviano Air Base,medium_airport,46.031898,12.596503
BZO,Bolzano Airport,medium_airport,46.460201,11.3264
UDN,Udine-Campoformido Air Base,small_airport,46.0322,13.1868
BLQ,Bologna Guglielmo Marconi Airport,large_airport,44.5354,11.2887
TSF,Treviso-Sant'Angelo Airport,large_airport,45.648399,12.1944
FRL,ForlÃ¬ Airport,medium_airport,44.194801,12.0701
VBS,Brescia Airport,medium_airport,45.428902,10.3306
TRS,Triesteâ€“Friuli Venezia Giulia Airport,medium_airport,45.827499,13.4722
RMI,Federico Fellini International Airport,medium_airport,44.020302,12.6117
VIC,Vicenza Airport,closed,45.573399,11.5295
QPA,Padova Airport,medium_airport,45.395802,11.8479
VRN,Verona Villafranca Airport,large_airport,45.395699,10.8885
AOI,Ancona Falconara Airport,medium_airport,43.616299,13.3623
VCE,Venice Marco Polo Airport,large_airport,45.505299,12.3519
LCV,Lucca-Tassignano Airport,small_airport,43.825825,10.577928
QRT,Rieti Airport,small_airport,42.4272,12.8517
SAY,Siena-Ampugnano Airport,medium_airport,43.256302,11.255
QLP,Sarzana-Luni Air Base,medium_airport,44.088001,9.98795
CIA,Ciampinoâ€“G. B. Pastine International Airport,large_airport,41.7994,12.5949
FCO,Leonardo da Vinciâ€“Fiumicino Airport,large_airport,41.8002778,12.2388889
QSR,Salerno Costa d'Amalfi Airport,medium_airport,40.620399,14.9113
EBA,Marina Di Campo Airport,medium_airport,42.7603,10.2394
QLT,Latina Air Base,medium_airport,41.5424,12.909
NAP,Naples International Airport,large_airport,40.886002,14.2908
